MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
6736754,171471345,05/27/2017,05/27/2017,12:25:00,05/27/2017,12:25:00,203,,,1455 ELLSWORTH INDUSTRIAL BLVD NW,0640,2305,,1,Day,Sat,,LARCENY-FROM VEHICLE,Blandtown,D,-84.425749999999994,33.795789999999997
6736755,171471371,05/27/2017,05/26/2017,06:15:00,05/26/2017,20:10:00,203,,,2770 PEYTON RD NW,0640,2305,,1,Day,Fri,18,LARCENY-FROM VEHICLE,Riverside,D,-84.478989999999996,33.806609999999999
6736756,171471558,05/27/2017,05/27/2017,15:20:00,05/27/2017,15:54:00,512,,,215 FORSYTH ST SW,0670,2308,,1,Eve,Sat,23,LARCENY-NON VEHICLE,Downtown,M,-84.396799999999999,33.748919999999998
6736757,171471571,05/27/2017,05/27/2017,02:30:00,05/27/2017,02:35:00,206,,,41 IRBY AVE NW,0690,2399,,1,Morn,Sat,,LARCENY-NON VEHICLE,South Tuxedo Park,B,-84.380260000000007,33.841520000000003
6736758,171471617,05/27/2017,05/27/2017,16:16:00,05/27/2017,17:00:00,510,,,2 EDGEWOOD AVE NE,0630,2303,,1,Eve,Sat,13,LARCENY-NON VEHICLE,Downtown,M,-84.389470000000003,33.75459
6736759,171471631,05/27/2017,05/27/2017,01:00:00,05/27/2017,16:00:00,212,,,2115 PIEDMONT RD NE @SQUIRE INN MOTEL NE,0640,2305,,1,Day,Sat,18,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.365780000000001,33.812350000000002
6736760,171471632,05/27/2017,05/27/2017,15:20:00,05/27/2017,15:45:00,510,,,80 JESSE HILL JR DR NE,0311,1204,,1,Eve,Sat,13,ROBBERY-PEDESTRIAN,Downtown,M,-84.380340000000004,33.756570000000004
6736761,171471660,05/27/2017,05/27/2017,17:19:00,05/27/2017,17:30:00,607,,,1241 MORELAND AVE SE @SUNSHINE PLAZA SC,0630,2303,,1,Eve,Sat,8,LARCENY-NON VEHICLE,Woodland Hills,W,-84.350449999999995,33.720550000000003
6736762,171471736,05/27/2017,05/27/2017,16:55:00,05/27/2017,17:09:00,203,,,1176 CHATTAHOOCHEE AVE NW,0640,2305,,1,Eve,Sat,23,LARCENY-FROM VEHICLE,Blandtown,D,-84.425610000000006,33.800579999999997
6736763,171471741,05/27/2017,05/24/2017,11:00:00,05/25/2017,08:30:00,101,,,842 MARTIN L KING JR DR SW,0640,2305,,1,Unk,Wed,13,LARCENY-FROM VEHICLE,Atlanta University Center,T,-84.415499999999994,33.75461
6736764,171471796,05/27/2017,05/27/2017,16:30:00,05/27/2017,17:30:00,605,,,479 WOODWARD AVE SE,0640,2305,,1,Eve,Sat,20,LARCENY-FROM VEHICLE,Grant Park,W,-84.371799999999993,33.745179999999998
6736765,171471868,05/27/2017,05/27/2017,18:08:00,05/27/2017,18:30:00,207,,,740 BERKELEY AVE NW,0640,2305,,1,Eve,Sat,18,LARCENY-FROM VEHICLE,Berkeley Park,D,-84.412430000000001,33.796939999999999
6736766,171471923,05/27/2017,05/13/2017,14:00:00,05/13/2017,16:00:00,211,,513,760 SIDNEY MARCUS BLVD NE,0690,2399,,1,Eve,Sat,26,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.363060000000004,33.825960000000002
6736767,171471962,05/27/2017,05/27/2017,18:48:00,05/27/2017,19:00:00,207,,,1587 HOWELL MILL RD NW,0640,2305,,2,Eve,Sat,18,LARCENY-FROM VEHICLE,Berkeley Park,D,-84.415750000000003,33.798349999999999
6736768,171472039,05/27/2017,05/27/2017,07:00:00,05/27/2017,19:30:00,507,,,360 MARIETTA ST NW,0640,2305,,2,Day,Sat,18,LARCENY-FROM VEHICLE,Downtown,M,-84.397019999999998,33.762689999999999
6736769,171472059,05/27/2017,05/27/2017,17:00:00,05/27/2017,19:30:00,501,,,1016 HOWELL MILL RD NW,0710,2404,,1,Eve,Sat,18,AUTO THEFT,Home Park,E,-84.412440000000004,33.781829999999999
6736770,171472179,05/27/2017,05/02/2017,00:00:00,05/28/2017,16:17:00,602,,,423 SINCLAIR AVE NE,0511,2202,,1,Unk,Unk,,BURGLARY-RESIDENCE,Inman Park,N,-84.35239,33.765680000000003
6736771,171472227,05/27/2017,05/27/2017,18:00:00,05/27/2017,20:00:00,510,,,161 PEACHTREE CENTER AVE NE,0640,2305,,1,Eve,Sat,,LARCENY-FROM VEHICLE,Downtown,M,-84.385959999999997,33.758890000000001
6736772,171472233,05/27/2017,05/27/2017,20:30:00,05/27/2017,20:36:00,610,,,179 SISSON AVE NE,0430,1315,,1,Eve,Sat,20,AGG ASSAULT,Kirkwood,O,-84.31456,33.75759
6736773,171472291,05/27/2017,05/26/2017,12:00:00,05/26/2017,23:00:00,310,,,2650 MACON DR,0710,2404,20,1,Eve,Fri,,AUTO THEFT,Browns Mill Park,Z,-84.388499999999993,33.682400000000001
6736774,171472305,05/27/2017,05/27/2017,20:30:00,05/27/2017,21:00:00,207,,,2166 PEACHTREE RD NW @HOUSTONS,0640,2305,,1,Eve,Sat,18,LARCENY-FROM VEHICLE,,C,-84.392750000000007,33.813490000000002
6736775,171472347,05/27/2017,05/27/2017,21:32:00,05/27/2017,21:33:00,602,,,675 N HIGHLAND AVE NE,0341,1206,,2,Eve,Sat,18,ROBBERY-PEDESTRIAN,Poncey-Highland,N,-84.352410000000006,33.7729
6736776,171472365,05/27/2017,05/27/2017,21:35:00,05/27/2017,21:41:00,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,0630,2303,10,1,Eve,Sat,12,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
6736777,171472394,05/27/2017,05/27/2017,20:01:00,05/27/2017,21:30:00,210,,,3393 PEACHTREE RD NE,0710,2404,,1,Eve,Sat,18,AUTO THEFT,Lenox,B,-84.362120000000004,33.846760000000003
6736778,171472401,05/27/2017,05/27/2017,21:50:00,05/27/2017,22:05:00,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,0630,2303,10,1,Eve,Sat,12,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
6736779,171472437,05/27/2017,05/27/2017,10:18:00,05/27/2017,10:22:00,201,,,2325 MARIETTA BLVD NW,0710,2404,,1,Day,Sat,23,AUTO THEFT,,C,-84.452740000000006,33.820650000000001
6736780,171472456,05/27/2017,05/27/2017,22:00:00,05/27/2017,22:35:00,109,,,1033 HOLLYWOOD RD,0410,1314,60,1,Eve,Sat,31,AGG ASSAULT,Almond Park,G,-84.457939999999994,33.783729999999998
6736781,171472460,05/27/2017,05/27/2017,21:00:00,05/27/2017,22:37:00,204,,,1495 CHATTAHOOCHEE AVE NW,0640,2305,,2,Eve,Sat,18,LARCENY-FROM VEHICLE,Underwood Hills,D,-84.436220000000006,33.808869999999999
6736782,171472470,05/27/2017,05/27/2017,22:39:00,05/27/2017,22:39:00,302,,,1012 SMITH ST SW,0420,1315K,,1,Eve,Sat,20,AGG ASSAULT,Pittsburgh,V,-84.400580000000005,33.727290000000004
6736783,171472473,05/27/2017,05/27/2017,19:03:00,05/27/2017,22:47:00,203,,,1310 ELLSWORTH INDUSTRIAL BLVD NW,0640,2305,,1,Eve,Sat,13,LARCENY-FROM VEHICLE,Blandtown,D,-84.42689,33.789659999999998
6736784,171472656,05/27/2017,05/27/2017,22:30:00,05/27/2017,23:45:00,508,,,13 PORTER PL NE,0640,2305,,1,Morn,Sat,18,LARCENY-FROM VEHICLE,Downtown,M,-84.387079999999997,33.764200000000002
6736785,171480125,05/28/2017,05/27/2017,23:50:00,05/28/2017,00:40:00,301,,104,1229 ALLENE AVE SW,0710,2404A,,1,Morn,Sun,13,AUTO THEFT,Capitol View,X,-84.412989999999994,33.72146
6736786,171480174,05/28/2017,05/24/2017,12:00:00,05/28/2017,01:00:00,203,,,2224 JAMES JACKSON PKWY NW,0640,2305,,1,Unk,Unk,18,LARCENY-FROM VEHICLE,Whittier Mill Village,D,-84.479410000000001,33.816070000000003
6736787,171480190,05/28/2017,05/28/2017,01:14:00,05/28/2017,01:14:00,505,,,712 WEST PEACHTREE ST,0640,2305,,2,Morn,Sun,18,LARCENY-FROM VEHICLE,Midtown,E,-84.387330000000006,33.77384
6736788,171480204,05/28/2017,05/28/2017,01:18:00,05/28/2017,01:18:00,408,I,7,1829 CAMPBELLTON RD SW @VENETIAN HILLS APTS,0321,1205K,,1,Morn,Sun,26,ROBBERY-PEDESTRIAN,Venetian Hills,S,-84.448790000000002,33.711419999999997
6736789,171480245,05/28/2017,05/28/2017,01:30:00,05/28/2017,01:36:00,505,,,794 JUNIPER ST NE,0342,1203,,1,Morn,Sun,18,ROBBERY-COMMERCIAL,Midtown,E,-84.383189999999999,33.776200000000003
6736790,171480287,05/28/2017,05/27/2017,22:45:00,05/28/2017,01:50:00,301,,,788 LOWNDES AVE SW,0640,2305,,2,Morn,Sun,13,LARCENY-FROM VEHICLE,Adair Park,V,-84.411349999999999,33.73348
6736791,171480323,05/28/2017,05/27/2017,23:30:00,05/28/2017,02:00:00,508,,,15 SIMPSON ST NW,0640,2305,,1,Morn,Sun,18,LARCENY-FROM VEHICLE,Downtown,M,-84.388189999999994,33.76352
6736792,171480336,05/28/2017,05/27/2017,22:00:00,05/28/2017,02:00:00,303,,,735 FORMWALT ST SW,0640,2305,,2,Morn,Sun,20,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.396119999999996,33.734830000000002
6736793,171480350,05/28/2017,05/28/2017,02:20:00,05/28/2017,02:26:00,306,,,1004 KATHERWOOD DR SW,0341,1206,20,1,Morn,Sun,20,ROBBERY-PEDESTRIAN,Sylvan Hills,X,-84.421030000000002,33.710419999999999
6736794,171480365,05/28/2017,05/28/2017,01:00:00,05/28/2017,02:32:00,505,,,41 10TH STREET,0410,1314,,1,Morn,Sun,13,AGG ASSAULT,Midtown,E,-84.386660000000006,33.781260000000003
6736795,171480448,05/28/2017,05/28/2017,03:20:00,05/28/2017,03:25:00,512,,,241 FORSYTH ST SW @MAGIC CITY,0690,2399,20,1,Morn,Sun,3,LARCENY-NON VEHICLE,Downtown,M,-84.397319999999993,33.748269999999998
6736796,171480488,05/28/2017,05/28/2017,03:45:00,05/28/2017,03:45:00,303,,13,652 GARIBALDI ST SW,0511,2202,,1,Morn,Sun,20,BURGLARY-RESIDENCE,Mechanicsville,V,-84.399050000000003,33.737290000000002
6736797,171480626,05/28/2017,05/28/2017,05:00:00,05/28/2017,05:15:00,103,APT,2138,370 NORTHSIDE DR NW,0511,2202,,3,Morn,Sun,20,BURGLARY-RESIDENCE,English Avenue,L,-84.404200000000003,33.765070000000001
6736798,171480745,05/28/2017,05/27/2017,15:00:00,05/28/2017,06:50:00,404,,,1670 HAVILON DR SW;,0650,2304,,1,Eve,Sat,20,LARCENY-FROM VEHICLE,Cascade Avenue/Road,S,-84.442729999999997,33.72869
6736799,171480753,05/28/2017,05/27/2017,23:30:00,05/28/2017,03:00:00,206,,,3177 PEACHTREE RD NE,0640,2305,,1,Morn,Sun,18,LARCENY-FROM VEHICLE,Buckhead Village,B,-84.375510000000006,33.841000000000001
6736800,171480785,05/28/2017,05/28/2017,01:00:00,05/28/2017,01:15:00,406,,,2234 BOLLINGBROOK DR SW,0512,2203,,2,Morn,Sun,99,BURGLARY-NONRES,Beecher Hills,I,-84.462299999999999,33.734960000000001
6736801,171480877,05/28/2017,05/28/2017,01:10:00,05/29/2017,01:16:00,406,,,2112 BOLLINGBROOK DR SW,0640,2305,,1,Unk,Sun,18,LARCENY-FROM VEHICLE,Beecher Hills,I,-84.458590000000001,33.735059999999997
6736802,171480917,05/28/2017,05/27/2017,15:45:00,05/27/2017,17:00:00,505,,,768 JUNIPER STREET NE,0710,2404,,1,Eve,Sat,18,AUTO THEFT,Midtown,E,-84.382959999999997,33.776049999999998
6736803,171480959,05/28/2017,05/28/2017,00:30:00,05/28/2017,09:35:00,409,,,1657 WILLIS MILL RD SW,0531,2202A,,1,Morn,Sun,20,BURGLARY-RESIDENCE,Southwest,R,-84.470529999999997,33.710909999999998
6736804,171480983,05/28/2017,05/28/2017,09:00:00,05/28/2017,09:51:00,414,,,3755 CARMIA DR SW,0640,2305,,1,Day,Sun,18,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.509079999999997,33.655709999999999
6736805,171481153,05/28/2017,05/27/2017,23:30:00,05/28/2017,11:14:00,102,,,118 VINE ST NW,0430,1315,20,1,Morn,Sun,13,AGG ASSAULT,Vine City,L,-84.40804,33.757930000000002
6736806,171481167,05/28/2017,05/27/2017,19:00:00,05/28/2017,09:00:00,501,,,1203 BARNES ST NW,0640,2305,,1,Morn,Sun,20,LARCENY-FROM VEHICLE,Home Park,E,-84.394300000000001,33.787619999999997
6736807,171481173,05/28/2017,05/26/2017,18:00:00,05/26/2017,23:00:00,208,,,3242 PEACHTREE ROAD,0690,2399,,1,Eve,Fri,14,LARCENY-NON VEHICLE,Buckhead Forest,B,-84.373109999999997,33.844250000000002
6736808,171481204,05/28/2017,05/27/2017,11:45:00,05/27/2017,11:45:00,204,,C,1019 COLLIER RD NW,0640,2305,,1,Day,Sat,18,LARCENY-FROM VEHICLE,,C,-84.420829999999995,33.810139999999997
6736809,171481222,05/28/2017,05/26/2017,06:15:00,05/28/2017,12:15:00,402,,A4,1250 DONNELLY AVE SW,0640,2305,,2,Unk,Unk,18,LARCENY-FROM VEHICLE,West End,T,-84.428560000000004,33.733930000000001
6736810,171481354,05/28/2017,05/28/2017,13:51:00,05/28/2017,13:52:00,105,,,204 W LAKE DR NW,0690,2399,,1,Day,Sun,,LARCENY-NON VEHICLE,West Lake,J,-84.440340000000006,33.761519999999997
6736811,171481389,05/28/2017,05/28/2017,14:02:00,05/28/2017,14:02:00,509,,,583 JUNIPER ST NW,0630,2303,,1,Day,Sun,24,LARCENY-NON VEHICLE,Midtown,E,-84.383290000000002,33.771549999999998
6736812,171481395,05/28/2017,05/28/2017,12:37:00,05/28/2017,14:00:00,503,,,930 JUNIPER ST NE,0640,2305,,1,Day,Sun,18,LARCENY-FROM VEHICLE,Midtown,E,-84.382720000000006,33.780000000000001
6736813,171481414,05/28/2017,05/28/2017,14:26:00,05/28/2017,14:26:00,309,,B,2685 METROPOLITAN PKWY SW,0630,2303,,1,Day,Sun,,LARCENY-NON VEHICLE,Perkerson,X,-84.407830000000004,33.681730000000002
6736814,171481431,05/28/2017,05/23/2017,23:00:00,05/28/2017,15:02:00,301,,,468 ERIN AVE SW,0710,2404,,1,Unk,Unk,20,AUTO THEFT,Capitol View Manor,X,-84.403019999999998,33.719439999999999
6736815,171481508,05/28/2017,05/28/2017,16:00:00,05/28/2017,16:00:00,108,,2001,2423 MARTIN L KING JR DR NW,0710,2404A,,1,Eve,Sun,,AUTO THEFT,Florida Heights,I,-84.466229999999996,33.751829999999998
6736816,171481542,05/28/2017,05/28/2017,15:04:00,05/28/2017,15:05:00,411,,,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,0630,2303,,1,Eve,Sun,8,LARCENY-NON VEHICLE,Greenbriar,R,-84.497730000000004,33.686770000000003
6736817,171481572,05/28/2017,05/28/2017,15:30:00,05/28/2017,15:39:00,413,,,3580 CAMPBELLTON RD SW,0640,2305,,1,Eve,Sun,23,LARCENY-FROM VEHICLE,,P,-84.505840000000006,33.689900000000002
6736818,171481604,05/28/2017,05/28/2017,12:05:00,05/28/2017,12:06:00,305,,,73 TURMAN AVE SE,0690,2399,,1,Day,Sun,20,LARCENY-NON VEHICLE,South Atlanta,Y,-84.38409,33.708759999999998
6736819,171481623,05/28/2017,05/27/2017,20:30:00,05/28/2017,15:45:00,212,,,1146 SHERIDAN RD NE,0640,2305,,1,Unk,Sun,18,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,F,-84.350139999999996,33.820740000000001
6736820,171481670,05/28/2017,05/28/2017,16:17:00,05/28/2017,16:17:00,210,,,3393 PEACHTREE RD NE @LENOX MALL,0630,2303,,1,Eve,Sun,,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
6736821,171481674,05/28/2017,05/28/2017,14:00:00,05/28/2017,16:20:00,602,,,988 CARMEL AVE NE,0640,2305,,1,Eve,Sun,13,LARCENY-FROM VEHICLE,Inman Park,N,-84.355260000000001,33.76437
6736822,171481711,05/28/2017,05/28/2017,16:30:00,05/28/2017,16:38:00,409,,,3131 CAMPBELLTON RD SW @WESTGATE PLAZA,0640,2305,,1,Eve,Sun,18,LARCENY-FROM VEHICLE,Southwest,R,-84.492660000000001,33.69258
6736823,171481721,05/28/2017,05/28/2017,11:00:00,05/28/2017,16:43:00,508,,,82 CONE ST NW,0720,2424,,2,Day,Sun,18,AUTO THEFT,Downtown,M,-84.391540000000006,33.756959999999999
6736824,171481732,05/28/2017,05/25/2017,13:54:00,05/28/2017,16:40:00,507,,,360 MARIETTA ST NW,0640,2305,,3,Unk,Unk,,LARCENY-FROM VEHICLE,Downtown,M,-84.397019999999998,33.762689999999999
6736825,171481752,05/28/2017,05/26/2017,23:00:00,05/26/2017,23:30:00,208,,,3300 PEACHTREE RD NE,0670,2308,,1,Morn,Fri,14,LARCENY-NON VEHICLE,North Buckhead,B,-84.370310000000003,33.845140000000001
6736826,171481782,05/28/2017,05/28/2017,17:00:00,05/28/2017,17:15:00,102,,,900 JOSEPH E BOONE BLVD NW,0630,2303,10,1,Eve,Sun,17,LARCENY-NON VEHICLE,Vine City,L,-84.416880000000006,33.763370000000002
6736827,171481857,05/28/2017,05/28/2017,13:00:00,05/28/2017,17:30:00,507,,,2 CENTENNIAL OLYMPIC P DR NW,0640,2305,,2,Eve,Sun,18,LARCENY-FROM VEHICLE,Downtown,M,-84.398589999999999,33.754579999999997
6736828,171481866,05/28/2017,05/28/2017,16:30:00,05/28/2017,17:40:00,605,,,334 LOOMIS AVE SE,0640,2305,,2,Eve,Sun,29,LARCENY-FROM VEHICLE,Grant Park,W,-84.371210000000005,33.745420000000003
6736829,171481904,05/28/2017,05/28/2017,17:38:00,05/28/2017,17:57:00,411,,,2841 GREENBRIAR PKWY SW @Multiple,0630,2303,10,1,Eve,Sun,8,LARCENY-NON VEHICLE,Greenbriar,R,-84.497730000000004,33.686770000000003
6736830,171481957,05/28/2017,05/28/2017,18:25:00,05/28/2017,18:40:00,203,,,2338 BOLTON RD NW,0335,1208,,1,Eve,Sun,20,ROBBERY-RESIDENCE,Bolton,D,-84.461240000000004,33.81982
6736831,171482011,05/28/2017,05/28/2017,18:57:00,05/28/2017,19:05:00,306,,,1974 SYLVAN RD SW,0710,2404,,1,Eve,Sun,23,AUTO THEFT,Sylvan Hills,X,-84.418030000000002,33.70008
6736832,171482034,05/28/2017,05/28/2017,19:05:00,05/28/2017,19:15:00,103,,,400 VINE ST NW,0620,2302,,1,Eve,Sun,13,LARCENY-NON VEHICLE,English Avenue,L,-84.40795,33.765509999999999
6736833,171482052,05/28/2017,05/28/2017,19:13:00,05/28/2017,20:00:00,212,,149,1944 PIEDMONT CIR NE,0690,2399,,1,Eve,Sun,18,LARCENY-NON VEHICLE,Piedmont Heights,F,-84.367850000000004,33.810690000000001
6736834,171482060,05/28/2017,05/28/2017,19:15:00,05/28/2017,19:25:00,211,,,2539 PIEDMONT RD NE @TARGET - PIEDMONT,0630,2303,10,1,Eve,Sun,24,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.363280000000003,33.82403
6736835,171482063,05/28/2017,05/28/2017,19:18:00,05/28/2017,19:18:00,307,,,1723 LAKEWOOD AVE SE,0630,2303,,1,Eve,Sun,8,LARCENY-NON VEHICLE,Lakewood Heights,Y,-84.380309999999994,33.706780000000002
6736836,171482098,05/28/2017,05/28/2017,16:45:00,05/28/2017,19:00:00,505,,,725 SPRING ST NW,0640,2305,,1,Eve,Sun,18,LARCENY-FROM VEHICLE,Midtown,E,-84.388720000000006,33.774380000000001
6736837,171482204,05/28/2017,05/28/2017,02:30:00,05/28/2017,20:31:00,509,,,227 COURTLAND ST NE,0640,2305,,1,Unk,Sun,18,LARCENY-FROM VEHICLE,Downtown,M,-84.383539999999996,33.760669999999998
6736838,171482275,05/28/2017,05/27/2017,13:00:00,05/28/2017,13:00:00,208,,606,3380 PEACHTREE RD NE,0650,2304,,1,Unk,Sun,18,LARCENY-FROM VEHICLE,North Buckhead,B,-84.365970000000004,33.84892
6736839,171482322,05/28/2017,05/27/2017,15:30:00,05/28/2017,17:55:00,409,,,1341 HARBIN RD SW,0690,2399,,1,Unk,Sun,20,LARCENY-NON VEHICLE,Cascade Heights,I,-84.484179999999995,33.718809999999998
6736840,171482410,05/28/2017,05/28/2017,20:00:00,05/28/2017,22:00:00,505,,,848 SPRING ST NW,0640,2305,,1,Eve,Sun,18,LARCENY-FROM VEHICLE,Midtown,E,-84.390069999999994,33.778359999999999
6736841,171482432,05/28/2017,05/28/2017,21:30:00,05/28/2017,22:25:00,602,,,769 LAKE AVE NE,0640,2305,,1,Eve,Sun,13,LARCENY-FROM VEHICLE,Inman Park,N,-84.362350000000006,33.757980000000003
6736842,171482438,05/28/2017,05/28/2017,22:15:00,05/28/2017,22:20:00,111,,,237 ARGUS CIR NW,0640,2305,,1,Eve,Sun,20,LARCENY-FROM VEHICLE,Adamsville,H,-84.504189999999994,33.762250000000002
6736843,171482439,05/28/2017,05/27/2017,19:15:00,05/27/2017,22:32:00,604,,,655 HIGHLAND AVE NE,0640,2305,,1,Eve,Sat,13,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.365989999999996,33.760939999999998
6736844,171482442,05/28/2017,05/28/2017,19:45:00,05/28/2017,23:02:00,607,,,919 ORMEWOOD TER SE,0511,2202,,1,Eve,Sun,20,BURGLARY-RESIDENCE,Ormewood Park,W,-84.358549999999994,33.729300000000002
6736845,171482479,05/28/2017,05/28/2017,21:00:00,05/28/2017,22:54:00,510,,,51 PEACHTREE CENTER AVE,0640,2305,,2,Eve,Sun,,LARCENY-FROM VEHICLE,Downtown,M,-84.385630000000006,33.755890000000001
6736846,171482500,05/28/2017,05/28/2017,22:50:00,05/28/2017,23:00:00,413,,,2405 FAIRBURN RD SW @BEN HILL PARK,0410,1314,,1,Eve,Sun,31,AGG ASSAULT,,P,-84.512910000000005,33.688899999999997
6736847,171482510,05/28/2017,05/28/2017,22:00:00,05/28/2017,23:00:00,408,,A9,1829 CAMPBELLTON RD SW,0345,1209,,2,Eve,Sun,26,ROBBERY-RESIDENCE,Venetian Hills,S,-84.448629999999994,33.710000000000001
6736848,171482588,05/28/2017,05/28/2017,23:40:00,05/28/2017,23:45:00,409,,,3113 CAMPBELLTON RD SW,0710,2404,,1,Morn,Sun,23,AUTO THEFT,Southwest,R,-84.490979999999993,33.692610000000002
6736849,171490013,05/29/2017,05/29/2017,00:06:00,05/29/2017,01:43:00,611,,,202 CANDLER RD SE,0630,2303,10,1,Morn,Mon,23,LARCENY-NON VEHICLE,East Lake,O,-84.291529999999995,33.747540000000001
6736850,171490034,05/29/2017,05/29/2017,00:10:00,05/29/2017,00:14:00,103,,2325,370 NORTHSIDE DR NW,0440,1399,,1,Morn,Mon,26,AGG ASSAULT,English Avenue,L,-84.404200000000003,33.765070000000001
6736851,171490042,05/29/2017,05/29/2017,00:01:00,05/29/2017,00:15:00,307,,,1629 LAKEWOOD AVE SE,0430,1315,,2,Morn,Mon,99,AGG ASSAULT,Lakewood Heights,Y,-84.380170000000007,33.709739999999996
6736852,171490104,05/29/2017,05/29/2017,00:46:00,05/29/2017,00:46:00,111,,40,3020 DELMAR LN NW,0440,1399,,2,Morn,Mon,,AGG ASSAULT,,I,-84.485770000000002,33.755270000000003
6736853,171490123,05/29/2017,05/28/2017,10:30:00,05/29/2017,01:30:00,501,,,410 14TH ST NW,0640,2305,,5,Eve,Sun,18,LARCENY-FROM VEHICLE,Home Park,E,-84.400469999999999,33.785890000000002
6736854,171490152,05/29/2017,05/29/2017,01:00:00,05/29/2017,01:08:00,402,,,1117 LEE ST SW,0410,1314,,1,Morn,Mon,24,AGG ASSAULT,Oakland City,S,-84.419899999999998,33.725259999999999
6736855,171490231,05/29/2017,05/29/2017,01:40:00,05/29/2017,01:47:00,606,,,468 FLORIDA AVE SE,0511,2202,,2,Morn,Mon,20,BURGLARY-RESIDENCE,Ormewood Park,W,-84.350219999999993,33.741399999999999
6736856,171490291,05/29/2017,05/28/2017,23:30:00,05/29/2017,02:30:00,502,,,250 10TH ST NE,0640,2305,,1,Morn,Mon,18,LARCENY-FROM VEHICLE,Midtown,E,-84.37867,33.782179999999997
6736857,171490332,05/29/2017,05/29/2017,02:45:00,05/29/2017,02:58:00,509,,1210,265 PEACHTREE ST NE,0620,2302,,1,Morn,Mon,13,LARCENY-NON VEHICLE,Downtown,M,-84.387439999999998,33.761699999999998
6736858,171490341,05/29/2017,05/29/2017,02:45:00,05/29/2017,03:02:00,105,,,227 TROY ST NW @TROY STREET BAPTIST,0315,1207,60,1,Morn,Mon,4,ROBBERY-RESIDENCE,Hunter Hills,K,-84.426349999999999,33.761279999999999
6736859,171490365,05/29/2017,05/29/2017,03:23:00,05/29/2017,06:00:00,107,,,655 S ELIZABETH PL NW,0710,2404,,0,Morn,Mon,20,AUTO THEFT,Grove Park,J,-84.447540000000004,33.772799999999997
6736860,171490407,05/29/2017,05/29/2017,02:30:00,05/29/2017,03:43:00,301,,,645 SHELTON AVE SW,0710,2404A,,1,Morn,Mon,18,AUTO THEFT,Adair Park,V,-84.408119999999997,33.73442
6736861,171490445,05/29/2017,05/29/2017,04:21:00,05/29/2017,04:22:00,203,,,2418 BOLTON RD NW,0512,2203,,1,Morn,Mon,21,BURGLARY-NONRES,Bolton,D,-84.456040000000002,33.821480000000001
6736862,171490526,05/29/2017,05/27/2017,20:00:00,05/29/2017,05:00:00,303,,311,259 RICHARDSON ST SW,0521,2204,,1,Unk,Unk,26,BURGLARY-RESIDENCE,Mechanicsville,V,-84.396540000000002,33.740830000000003
6736863,171490554,05/29/2017,05/28/2017,22:00:00,05/29/2017,06:16:00,311,,,2899 HAPEVILLE RD SW,0640,2305,,2,Morn,Mon,20,LARCENY-FROM VEHICLE,Glenrose Heights,Z,-84.393550000000005,33.675339999999998
6736864,171490556,05/29/2017,05/29/2017,02:40:00,05/29/2017,02:50:00,206,,4,75 E WESLEY RD NE,0640,2305,,1,Morn,Mon,18,LARCENY-FROM VEHICLE,Peachtree Heights East,B,-84.384979999999999,33.828440000000001
6736865,171490656,05/29/2017,05/29/2017,08:14:00,05/29/2017,09:20:00,301,,,1407 METROPOLITAN PKWY SW,0630,2303,,1,Day,Mon,7,LARCENY-NON VEHICLE,Capitol View,X,-84.408169999999998,33.716459999999998
6736866,171490732,05/29/2017,05/26/2017,23:00:00,05/28/2017,05:00:00,603,,,461 PONCE DE LEON AVE NE,0512,2203,,1,Unk,Unk,5,BURGLARY-NONRES,Old Fourth Ward,M,-84.371899999999997,33.773029999999999
6736867,171490745,05/29/2017,05/29/2017,02:00:00,05/29/2017,06:00:00,404,,,611 WILLARD AVE SW,0640,2305,,2,Morn,Mon,99,LARCENY-FROM VEHICLE,Westview,T,-84.437610000000006,33.738860000000003
6736868,171490781,05/29/2017,05/28/2017,17:00:00,05/29/2017,09:00:00,203,,,2310 PAUL AVE NW,0511,2202,,1,Unk,Mon,,BURGLARY-RESIDENCE,Riverside,D,-84.47336,33.817880000000002
6736869,171490789,05/29/2017,05/29/2017,01:57:00,05/29/2017,02:00:00,205,,,1026 WADSWORTH DR NW,0640,2305,,2,Morn,Mon,20,LARCENY-FROM VEHICLE,Wildwood (NPU-C),C,-84.418490000000006,33.813470000000002
